-9.030473171727694037e+00 -7.565680269086393572e+00 2.929145496955489136e+01
-8.883993881463563724e+00 -7.377175731296316208e+00 2.916900273715721070e+01
-8.733312066446838884e+00 -7.203052548707991498e+00 2.902409200767470665e+01
-8.580286114672954767e+00 -7.044735172645547827e+00 2.885897770276820751e+01
-8.426731020470214162e+00 -6.903318249611343660e+00 2.867600821086038110e+01
-8.274389743384327645e+00 -6.779586827274728833e+00 2.847757563111062140e+01
-8.124909451773367763e+00 -6.674043801666590170e+00 2.826607368191661607e+01
-7.979822886762690359e+00 -6.586942171387481615e+00 2.804386363718845843e+01
-7.840534815225169929e+00 -6.518319829349006334e+00 2.781324815530158290e+01
-7.708313316637553925e+00 -6.468034897686099960e+00 2.757645248439417429e+01
-7.584285474742408439e+00 -6.435799950882005405e+00 2.733561226485623408e+01
-7.469436922356369024e+00 -6.421213835325189301e+00 2.709276699539169186e+01
-7.364614613653251318e+00 -6.423790148279661771e+00 2.684985816565160732e+01
-7.270532167115892896e+00 -6.442981762686552649e+00 2.660873106548293521e+01
-7.187777126672958872e+00 -6.478201062309184799e+00 2.637113933733066418e+01
-7.116819520236581376e+00 -6.528835778126229172e+00 2.613875142509663263e+01
-7.058021146025546422e+00 -6.594260491210898856e+00 2.591315817369185837e+01
